26107927,2,29719,10,2014,310.86,0,0
34454721,0,43140,68,2015,151.82,4,6
34594198,0,13419,41,2016,0.08,0,0
34714092,0,486,3,2016,0.04,2,1
34801342,0,24956,14,2016,0.67,0,2
34890899,0,938,2,2016,0.12,1,2
35644264,0,8173,11,2016,82.38,0,0
36296760,0,7708,2,2016,0.01,1,2
37091899,0,49242,85,2016,0.09,0,0
37237245,0,5224,7,2016,61.36,0,2
37703886,0,3285,3,2016,0.03,0,0
37883129,0,487,0,2016,0.06,0,1
38088098,0,648,2,2016,0.67,0,0
38278409,0,1855,3,2016,0.77,3,0
38543850,0,34154,38,2016,7.07,4,0
38569663,0,1237,0,2016,0.11,0,2
38574068,0,1073,1,2016,1.92,0,0
38827264,0,3258,3,2016,1.97,0,0
39137597,0,6455,3,2016,0.19,2,5
39883715,0,469,0,2016,0.42,0,5
39934846,0,276,0,2016,0.06,0,2
40143019,0,1524,2,2016,0.15,0,0
40822234,0,7315,0,2016,1.4,0,0
41109652,0,3601,9,2016,1178.7,0,0
41178047,0,621,1,2016,0.19,0,0
41612057,0,16022,7,2017,0.18,0,2
41749674,0,3468,3,2017,0.98,0,2
41777019,0,253,0,2017,0.18,0,1
42147427,0,11127,8,2017,0.12,0,2
42160782,0,5103,3,2017,0.02,0,2
42809657,0,2978,6,2017,0.16,0,1
42987099,0,2905,2,2017,0.04,0,0
43065063,0,1303,2,2017,30.52,0,2
43136085,0,367,0,2017,0.07,0,0
43290364,0,1736,-1,2017,0.01,0,0
43336967,0,2146,0,2017,0.05,0,1
43396525,0,2470,1,2017,0.0,0,2
43533264,0,1220,2,2017,18.62,0,0
43784921,0,17616,26,2017,318.95,4,0
43916981,0,2900,1,2017,0.03,0,2
43967082,0,515,0,2017,0.04,0,2
44297268,0,529,1,2017,47.51,0,0
44298811,0,703,1,2017,1.67,0,1
44311244,0,277,5,2017,7.59,1,13
44430310,0,15717,11,2017,1.31,0,0
44841869,0,28677,18,2017,0.06,0,2
44992752,0,629,1,2017,0.12,4,0
45038327,0,5423,0,2017,0.05,0,2
45099554,1,1714,3,2017,179.3,0,0
45484726,0,4807,0,2017,0.01,0,2
45502264,0,651,1,2017,1.05,0,2
45525684,0,399,1,2017,0.07,1,2
45753153,0,1992,2,2017,0.54,0,1
45788433,0,214,1,2017,0.54,0,0
46021186,0,702,0,2017,0.18,0,2
46135499,0,32793,55,2017,0.57,0,0
46170814,1,6911,4,2017,66.31,0,0
46353720,0,1418,0,2017,0.13,0,2
46403959,0,1217,0,2017,0.5,0,2
46622490,0,1317,4,2017,0.11,0,0
46882015,0,780,1,2017,0.04,0,1
46986124,0,524,0,2017,0.83,0,1
47026042,0,6873,6,2017,0.04,0,1
47103249,0,4356,5,2017,3.03,0,0
47182843,0,1241,2,2017,0.11,1,2
47274655,1,2136,1,2017,0.02,1,7
47337031,0,2078,0,2017,0.48,0,0
47580716,0,13279,24,2017,8.04,0,0
47705614,0,2306,0,2017,0.04,4,0
47878207,0,3565,1,2017,0.66,0,0
47939537,0,5241,8,2017,2.99,0,0
47946413,0,4811,3,2017,4.95,0,0
48152124,0,758,1,2018,0.09,0,2
48257255,0,30402,12,2018,0.37,0,0
48325636,0,2250,4,2018,0.3,0,0
48415540,0,5167,10,2018,2.92,0,0
48675932,0,2359,3,2018,0.01,0,2
48727264,0,7354,5,2018,67.85,0,2
48896762,0,3184,1,2018,0.08,0,0
48910206,0,5742,2,2018,0.01,0,0
48911249,0,2554,4,2018,0.58,0,0
49006573,0,540,-1,2018,0.25,0,0
49026632,0,612,3,2018,145.29,0,0
49395900,0,3486,2,2018,0.02,0,0
49856880,0,19003,12,2018,1.2,4,0
50005739,0,356,1,2018,1.17,0,0
50265761,0,1150,3,2018,0.51,2,5
50330993,0,585,0,2018,0.12,0,0
50356677,0,5732,4,2018,6.0,0,0
50390812,0,765,1,2018,0.02,0,2
50723267,0,2240,2,2018,0.07,0,0
50805634,0,12207,9,2018,511.84,0,2
50871281,0,3163,1,2018,0.11,0,2
51023367,0,6671,4,2018,8.84,0,2
51230690,0,732,1,2018,8.27,0,2
51256020,0,556,-2,2018,0.01,0,0
51444059,1,18591,12,2018,0.01,0,0
51480819,0,43,0,2018,0.03,0,0
51586693,0,62,1,2018,0.02,0,1
51630204,0,4646,1,2018,0.01,0,0
51866875,0,1276,3,2018,0.01,0,1
51915835,0,656,-1,2018,0.02,0,2
52069370,0,480,0,2018,0.72,1,2
52099863,0,3232,3,2018,0.96,0,0
52238167,1,685,-1,2018,2.48,0,2
52313677,0,1994,0,2018,16.96,0,0
52325149,0,1456,5,2018,0.15,0,0
52433872,0,912,1,2018,0.06,0,0
52439364,1,20140,8,2018,0.13,0,2
52546428,0,3834,0,2018,1.02,3,0
52566050,1,1375,2,2018,4.17,0,2
52867244,0,648,1,2018,0.01,0,0
52871934,0,840,0,2018,0.28,0,2
52897168,0,4606,5,2018,0.7,0,0
52918090,0,4618,4,2018,2.14,0,2
53045116,0,1311,0,2018,0.02,0,0
53046583,1,6847,8,2018,2.93,0,0
53473110,0,645,2,2018,1.52,1,9
53706452,1,306,2,2018,0.03,0,2
53714356,0,2336,0,2018,0.34,0,2
53787559,0,180,1,2018,0.03,0,0
53844826,1,5240,3,2018,0.05,3,0
53930455,0,87,0,2018,0.08,4,0
53938962,0,5666,5,2018,0.09,0,0
53999738,0,615,1,2019,0.11,0,0
54035402,0,237,0,2019,0.0,0,0
54413499,0,400,0,2019,0.01,0,2
54546660,0,840,2,2019,0.68,1,2
54566926,0,230,1,2019,0.35,0,0
54658108,1,1564,0,2019,5.95,0,2
54658635,0,3209,0,2019,0.74,0,2
54771426,1,4792,2,2019,0.02,0,2
54898655,1,878,0,2019,0.01,0,2
54964330,1,875,1,2019,0.03,0,0
55049376,0,121,1,2019,1.23,1,10
55085971,0,49,1,2019,0.21,0,0
55213771,0,1489,2,2019,0.38,0,0
55263041,0,1262,2,2019,0.01,0,2
55353187,0,1213,2,2019,0.58,0,0
55421290,0,3927,7,2019,20.29,0,2
55474374,0,680,0,2019,0.21,0,0
55487418,0,723,0,2019,0.27,4,0
55502800,0,1298,5,2019,669.45,1,0
55693363,1,2918,0,2019,0.61,0,0
55759657,0,1825,0,2019,0.09,4,2
55834790,0,1302,5,2019,0.0,0,0
55881517,1,415,1,2019,0.16,0,2
56034831,0,157,0,2019,0.11,1,2
56218014,0,7630,13,2019,0.11,0,0
56235136,1,1336,2,2019,0.14,0,2
56258751,0,523,1,2019,0.03,1,13
56305464,0,570,1,2019,0.12,0,0
56315385,0,60,0,2019,0.12,0,1
56396730,0,260,1,2019,3.95,4,0
56418899,0,125,0,2019,0.24,2,5
56510866,0,1047,2,2019,0.57,0,0
56518581,0,31,0,2019,0.01,0,2
56650201,1,2692,4,2019,476.92,0,0
56759226,0,4417,1,2019,0.06,4,0
56795623,0,1584,0,2019,4.64,0,0
56826495,0,1078,5,2019,267.73,6,1
56861676,0,1941,4,2019,0.13,0,0
56897557,0,913,3,2019,3.14,4,0
56935660,0,60,0,2019,0.02,0,0
57091589,0,122,0,2019,0.0,0,2
57225449,0,57,1,2019,0.01,0,0
57357049,0,2037,2,2019,0.01,1,2
57433653,0,2014,4,2019,389.77,0,0
57481869,0,317,3,2019,0.0,0,0
57725029,1,33,0,2019,2.2,0,2
57823210,0,309,1,2019,6.75,0,0
57836355,1,1164,2,2019,0.86,0,0
57867907,0,48,1,2019,0.01,0,0
57913825,1,2138,3,2019,0.1,0,0
57942487,1,11913,11,2019,0.01,0,1
57950864,0,127,0,2019,2.75,0,2
57977352,0,1147,1,2019,0.45,4,0
57977408,0,2544,3,2019,15.94,0,0
58013754,0,205,1,2019,2.14,0,0
58112658,1,146,1,2019,0.0,0,0
58121828,0,1153,3,2019,2.45,0,0
58131815,0,422,0,2019,3.17,0,2
58203947,0,287,2,2019,0.04,0,0
58215056,1,9725,6,2019,0.05,0,0
58317717,0,84,0,2019,0.92,0,0
58342439,1,71,1,2019,1.12,0,2
58372267,0,279,0,2019,11.09,0,0
58434046,1,710,1,2019,0.0,0,2
58461798,0,557,0,2019,0.12,0,0
58482902,0,591,3,2019,6.34,0,0
58572535,0,1400,1,2019,0.1,0,0
58579059,0,3349,4,2019,0.07,0,2
58579211,1,795,0,2019,0.02,0,0
58738544,0,79,0,2019,0.0,0,0
58897066,0,1885,2,2019,0.08,4,0
58954799,1,1734,2,2019,0.0,0,2
58959799,1,428,1,2019,0.07,6,4
59005242,1,2315,2,2019,0.02,0,0
59023486,0,3774,2,2019,0.13,0,1
59097657,1,1777,1,2019,0.32,1,2
59367791,0,458,0,2019,0.02,4,0
59418904,0,1401,1,2019,0.15,0,2
59452017,0,148,0,2019,0.14,0,0
59515981,0,99,0,2019,0.57,1,2
59517617,0,220,0,2019,0.1,0,0
59637308,1,727,2,2020,0.42,1,2
59676983,1,1088,4,2020,0.0,0,1
59714963,0,54,0,2020,2.1,0,0
59905606,0,1096,2,2020,0.62,0,2
60073577,0,150,1,2020,0.16,1,16
60119934,1,1283,9,2020,9.84,0,0
60429916,0,289,0,2020,0.94,0,1
60430277,0,1295,2,2020,0.05,0,2
60463381,1,4283,4,2020,0.01,0,2
60601412,0,4166,4,2020,0.03,0,0
60684241,0,232,1,2020,0.05,0,0
60686273,1,1345,0,2020,0.03,0,0
60704946,0,244,1,2020,450.82,0,0
60731711,0,76,1,2020,0.15,0,0
60786257,0,87,1,2020,2.4,4,0
60812518,1,127,-1,2020,0.25,0,0
60876805,0,1417,3,2020,0.06,0,0
60890658,0,2099,2,2020,1.97,0,2
61049185,0,585,0,2020,38.02,4,0
61148307,0,442,0,2020,0.07,0,0
61165562,1,1305,1,2020,0.3,0,2
61445734,0,419,0,2020,0.25,0,0
61458305,1,6736,3,2020,0.01,0,0
61647207,1,720,1,2020,0.16,0,2
61662237,0,376,0,2020,0.0,4,0
61688782,1,620,0,2020,0.59,0,1
61816158,1,915,4,2020,0.02,0,0
61841560,0,1032,-1,2020,0.01,0,2
61929181,1,439,-2,2020,0.02,0,2
61970972,1,133,0,2020,0.01,0,2
62050534,0,1370,1,2020,0.26,0,0
62073477,0,130,3,2020,0.04,1,2
62082531,0,691,2,2020,0.04,0,0
62087640,0,234,2,2020,0.02,0,0
62175302,1,242,0,2020,0.03,0,0
62217528,0,706,0,2020,97.88,4,0
62303911,0,517,2,2020,4.06,0,0
62338930,0,344,0,2020,0.03,0,2
62376835,0,1821,2,2020,0.2,0,2
62434037,1,630,1,2020,0.05,0,2
62436741,0,254,0,2020,1.4,0,0
62518906,0,1466,-1,2020,1.94,0,2
62523614,0,300,2,2020,2.65,1,2
62604925,0,73,0,2020,0.09,0,2
62711191,0,294,-1,2020,0.1,0,2
62805263,0,1627,4,2020,0.05,0,2
62835258,1,180,0,2020,4.77,0,1
62836218,0,433,0,2020,0.18,0,0
62877412,0,703,2,2020,0.05,0,2
62925173,0,518,1,2020,1.67,0,5
62929637,1,28,0,2020,0.15,0,6
62971444,1,1830,0,2020,0.05,0,0
63034729,0,221,1,2020,0.02,1,0
63097533,0,613,3,2020,0.19,0,2
63193743,0,177,2,2020,0.05,6,3
63231513,0,1116,1,2020,0.21,1,2
63235786,0,603,2,2020,0.02,1,2
63243438,0,1235,3,2020,0.05,0,0
63245367,0,80,0,2020,0.05,0,6
63482390,0,216,2,2020,0.0,4,0
63577843,0,146,0,2020,0.93,0,0
63734568,0,58,1,2020,0.07,0,5
63749852,0,561,2,2020,0.04,0,0
63787513,0,52,0,2020,0.04,4,0
63840209,0,391,1,2020,0.04,0,1
63975130,1,1031,4,2020,0.05,0,0
63982751,0,60,1,2020,0.03,0,0
64059811,0,368,0,2020,0.01,2,9
64100466,0,1093,1,2020,0.08,1,2
64142435,0,718,1,2020,6.62,5,0
64262945,0,171,0,2020,0.09,1,16
64426977,0,100,0,2020,0.02,1,2
64474626,0,557,2,2020,0.03,0,0
64568715,0,549,0,2020,2.47,0,0
64574142,1,605,0,2020,0.02,0,2
64666169,0,74,0,2020,0.04,0,0
64971976,1,1046,0,2020,0.01,0,2
65007191,0,917,1,2020,0.1,0,2
65037659,0,72,0,2020,0.15,0,2
65044130,1,297,0,2020,0.02,0,0
65149157,0,96,-1,2020,0.01,0,2
65172786,1,421,0,2020,0.02,0,2
65179822,0,1497,0,2020,0.14,0,2
65241251,0,266,0,2020,0.03,1,2
65245439,0,37,0,2020,0.11,1,2
65250088,0,68,0,2020,0.12,0,2
65361912,1,71,2,2020,0.08,0,0
65362523,0,35,0,2020,17.82,0,0
65423150,0,93,0,2020,0.03,0,0
65430063,0,27,0,2020,0.01,0,2
65447992,1,2135,2,2020,0.07,0,2
65551775,0,198,0,2021,0.01,0,2
65594383,1,1130,1,2021,0.02,0,2
65594438,0,885,0,2021,0.12,4,0
65675732,1,78,0,2021,0.03,5,0
65857357,0,24,0,2021,0.04,0,2
65881582,0,890,2,2021,9.29,0,2
65930896,0,170,0,2021,0.07,0,2
65932328,1,761,1,2021,5.35,5,0
65944224,0,230,3,2021,0.46,0,2
66050049,0,35,0,2021,0.01,0,0
66085788,0,176,1,2021,0.04,0,0
66134941,1,237,0,2021,0.16,0,2
66272911,1,189,0,2021,0.02,0,0
66282355,1,65,0,2021,0.26,0,0
66321300,0,175,0,2021,13.42,0,2
66333280,0,51,0,2021,1.0,0,2
66342708,0,36,2,2021,0.01,0,0
66371667,0,525,1,2021,5.04,0,2
66373170,0,114,0,2021,0.05,0,0
66446881,1,380,0,2021,0.0,0,0
66664229,1,24,0,2021,0.0,0,1
66789569,1,104,1,2021,0.05,1,2
66814443,0,201,4,2021,0.01,1,16
66862298,0,189,1,2021,0.03,0,0
66874324,1,383,0,2021,0.07,0,0
66929798,0,44,0,2021,0.17,0,0
66953523,0,143,3,2021,0.02,0,2
67058495,0,125,0,2021,0.0,0,0
67068424,1,45,1,2021,0.03,0,0
67093424,0,44,0,2021,0.0,0,2
67095832,0,52,1,2021,0.02,0,1
67115353,0,92,0,2021,1.14,1,16
67160604,0,32,0,2021,0.05,0,1
67172698,0,31,1,2021,0.02,0,0
67503271,0,41,0,2021,0.01,0,0
67505121,0,55,0,2021,0.01,0,1
67521759,0,105,2,2021,0.23,0,0
67535660,1,74,1,2021,1.13,0,6
67573468,0,80,0,2021,0.76,0,0
67645394,1,44,1,2021,0.01,0,0
67772139,0,55,0,2021,0.07,0,0
67795896,0,49,1,2021,1.26,1,2
67878735,0,43,1,2021,0.06,0,0
67936380,1,54,1,2021,0.06,0,0
67957965,1,61,2,2021,0.01,0,2
68164440,0,46,0,2021,0.04,0,6
68275680,1,61,5,2021,9.66,0,0
68304309,0,84,3,2021,5.0,0,0
68369845,0,144,1,2021,0.29,0,2
68467792,0,17,0,2021,1.95,0,2
68618698,0,45,1,2021,0.11,0,2
68874703,1,33,0,2021,0.01,0,0
68929785,1,48,1,2021,0.04,0,2
68935640,0,16,0,2021,0.05,0,0
68943189,1,26,1,2021,0.05,0,2
45246764,0,6891,3,2017,0.01,0,1
49915334,0,3162,0,2018,0.01,0,0
53301015,0,2153,3,2018,0.16,0,0
54120792,0,1448,0,2019,0.26,0,1
58800520,0,596,2,2019,0.89,0,0
66979769,0,136,2,2021,0.04,0,0
67345054,1,26,0,2021,0.09,0,0
24549256,2,7503,1,2014,4.97,0,0
25339439,2,1054,4,2014,0.41,4,0
26799771,2,79,0,2014,0.07,4,0
27288032,2,1583,3,2014,1.55,1,0
29739796,2,385,0,2015,1.07,1,6
31361377,2,15707,13,2015,0.06,0,1
31796909,2,827,0,2015,0.13,0,4
33810990,0,33276,21,2015,0.05,0,8
33846069,0,25153,14,2015,189.93,1,16
33968233,2,355,2,2015,0.11,1,14
34220532,0,105236,83,2015,0.01,0,3
34292636,0,1311,7,2015,0.41,1,10
34362193,0,16211,16,2015,0.0,0,1
34399588,0,16336,17,2015,0.01,0,3
34589693,2,101,1,2016,0.47,0,3
34713299,2,2399,6,2016,0.06,5,1
34725157,0,1874,6,2016,0.0,0,0
34805329,0,2196,4,2016,0.64,2,1
34875944,0,52431,41,2016,134.17,1,16
34913762,0,19117,9,2016,0.86,0,3
35013080,0,11612,17,2016,0.18,0,3
35533395,2,6058,9,2016,3.12,1,2
35599179,0,632,2,2016,0.24,0,0
35900315,0,869,9,2016,799.54,4,0
36031324,0,7234,7,2016,0.45,2,1
36113090,0,25402,19,2016,0.3,2,5
36120302,0,2336,0,2016,22.63,1,0
36204404,2,463,0,2016,0.01,0,0
36484283,2,342,2,2016,0.94,0,0
36491298,2,193,1,2016,3.31,0,1
36519724,0,12998,8,2016,0.05,1,6
36530944,0,17150,13,2016,0.8,0,1
36570904,0,11219,12,2016,0.09,1,7
36612512,0,79507,50,2016,8.06,0,1
36672618,0,1305,3,2016,9.13,1,0
36870792,0,1066,6,2016,375.75,0,6
36966316,0,125936,40,2016,0.05,0,1
37042748,0,4357,9,2016,0.12,0,4
37049411,0,48884,22,2016,0.02,0,1
37096225,0,34452,58,2016,0.02,0,0
37250178,0,1681,1,2016,0.02,0,0
37581671,0,1434,2,2016,89.39,0,0
37624279,2,2645,2,2016,123.9,1,0
37670055,0,2748,2,2016,0.03,0,3
37771321,0,16972,19,2016,0.09,1,0
37902705,0,22792,42,2016,1.23,1,10
38061080,0,5111,6,2016,1.12,0,0
38200982,0,5194,12,2016,358.16,1,12
38294973,2,864,1,2016,0.37,0,0
38420288,0,3336,5,2016,449.9,0,0
38422427,0,4428,5,2016,0.01,0,3
38461214,0,2809,4,2016,0.04,0,1
38524776,0,11782,10,2016,0.25,0,1
38549153,0,3912,8,2016,8.55,0,0
38559755,0,302512,207,2016,0.92,5,0
38567949,0,374,0,2016,0.01,0,0
38618960,0,4775,5,2016,0.87,0,0
38892924,0,1727,1,2016,0.34,0,0
38933793,0,7197,8,2016,0.12,0,3
39052545,0,534,0,2016,0.73,1,0
39138447,0,12529,5,2016,0.14,1,0
39187009,0,2280,2,2016,0.34,1,15
39196955,0,1194,2,2016,0.02,0,0
39352808,0,794,0,2016,10.34,1,7
39412051,2,2047,8,2016,102.28,0,0
39435341,0,15884,9,2016,0.07,6,1
39475356,0,3315,7,2016,0.02,0,1
39564964,0,3517,3,2016,0.03,1,0
39671956,0,12175,4,2016,0.0,0,3
39894312,0,225,0,2016,0.09,1,16
39921607,0,26411,57,2016,0.0,1,6
39964424,0,5343,7,2016,0.07,0,0
39969717,2,3907,1,2016,0.1,1,0
39975676,0,17663,9,2016,15.13,1,6
40155970,0,494,2,2016,0.0,0,0
40162361,0,1492,6,2016,1.17,1,16
40218801,0,19513,9,2016,0.02,0,3
40318457,0,11691,11,2016,0.02,1,0
40386653,2,135,0,2016,0.01,2,1
40613225,2,345,3,2016,58.57,2,1
40654881,0,6899,4,2016,0.03,4,1
40769363,2,10045,7,2016,65.75,1,0
40782397,0,511,2,2016,0.0,1,0
40907769,0,9857,9,2016,223.97,1,2
40908209,2,854,0,2016,0.0,0,3
40910090,0,1187,2,2016,0.03,0,1
40920307,0,5317,1,2016,0.01,0,1
40966589,0,224,1,2016,0.07,0,2
40973742,2,258,0,2016,1.29,0,3
40973868,0,1126,1,2016,1.95,1,0
41077285,0,144,0,2016,0.02,0,0
41189251,2,710,2,2016,12.95,0,4
41195547,0,26,0,2016,0.01,0,1
41208590,2,72,2,2016,0.07,0,4
41220472,0,298,3,2016,0.98,0,0
41258243,0,731,2,2016,0.08,0,1
41288600,0,129,1,2016,0.08,1,0
41302629,0,1207,0,2016,0.03,0,4
41347780,2,1275,0,2016,1.88,0,4
41381596,0,398,3,2016,0.91,2,1
41533489,0,10746,26,2017,496.9,0,3
41621053,0,1162,5,2017,0.0,0,1
41637800,0,178,2,2017,0.18,0,1
41668813,2,75831,66,2017,0.16,1,0
41688217,0,9167,12,2017,0.03,0,0
41711190,0,230198,189,2017,0.06,1,0
41764572,0,663,0,2017,0.14,0,1
41830206,0,341,1,2017,0.13,0,3
41845802,0,2942,4,2017,0.11,0,0
41879440,0,7726,4,2017,1.01,1,0
41881308,0,9396,10,2017,7.74,6,1
41889453,0,1267,1,2017,0.05,0,0
41894947,0,264,1,2017,0.01,0,7
41909111,0,3978,8,2017,8.5,1,15
41933830,2,3938,5,2017,0.9,1,0
41965202,0,484,0,2017,0.03,0,3
42122168,0,6278,10,2017,0.07,1,0
42184663,0,12779,16,2017,0.48,0,0
42191525,0,472,0,2017,17.26,1,10
42195414,2,978,2,2017,1.01,0,7
42223906,0,1914,4,2017,140.5,0,6
42351184,0,11284,8,2017,0.01,0,0
42488070,0,1400,3,2017,6.76,1,16
42497340,0,40779,34,2017,0.01,0,0
42530216,0,2694,0,2017,0.05,0,1
42685994,0,15458,22,2017,0.01,1,15
42741472,0,815,0,2017,0.0,1,2
42758315,0,34185,21,2017,0.01,0,1
42823627,0,20239,12,2017,0.23,1,0
42835247,0,4029,3,2017,230.02,0,2
42894882,1,22328,13,2017,0.28,0,0
42953781,0,277,0,2017,0.01,0,3
43001532,0,1301,4,2017,0.29,0,8
43051687,0,33994,9,2017,0.05,6,2
43145200,0,3042,8,2017,0.03,0,1
43147076,0,530,0,2017,0.21,4,0
43153076,0,549,0,2017,0.02,0,0
43158606,0,13095,8,2017,0.08,1,0
43218211,0,282,0,2017,0.01,0,1
43238984,0,543,4,2017,0.0,0,0
43357732,0,32421,15,2017,0.09,0,1
43395289,2,337,0,2017,1.86,0,1
43396431,0,1863,5,2017,0.17,0,0
43517959,0,33614,21,2017,0.8,1,4
43527875,0,966,2,2017,0.14,0,1
43632846,0,414,0,2017,1.18,1,0
43692100,0,244,0,2017,0.02,1,0
43743593,0,59508,34,2017,631.36,1,0
43754870,0,11932,10,2017,18.41,0,4
43772314,0,1274,1,2017,0.07,6,2
43813995,0,1437,3,2017,0.03,0,8
43834533,0,2045,2,2017,0.15,0,3
43857272,0,1989,4,2017,0.05,1,0
43978179,0,7760,6,2017,0.07,0,1
44176222,0,179,0,2017,0.13,0,8
44328530,1,45564,40,2017,3.29,0,0
44366962,0,55,-1,2017,0.04,0,4
44429199,1,56450,56,2017,2.39,0,0
44604190,0,2099,3,2017,0.06,1,0
44609500,0,41,0,2017,0.5,0,1
44632989,0,861,4,2017,0.05,1,7
44641976,1,29485,30,2017,142.28,1,6
44685228,0,2314,6,2017,0.87,1,16
44690865,0,7347,3,2017,0.15,0,1
44769126,0,2792,3,2017,1.05,1,2
44803836,0,309,1,2017,0.26,1,0
44810826,0,2216,4,2017,0.03,1,0
44819563,1,370,0,2017,0.01,0,0
44822753,0,56,0,2017,0.13,0,6
44899038,0,4974,7,2017,0.06,1,2
44940767,0,635,2,2017,0.31,0,1
44956591,0,1993,2,2017,0.0,0,0
45002411,0,394,0,2017,0.05,4,3
45011724,0,4544,10,2017,0.15,0,0
45026934,0,158,2,2017,0.02,1,0
45043150,0,4334,2,2017,0.03,1,15
45043979,0,3457,7,2017,0.54,0,0
45067801,0,344,0,2017,0.03,0,0
45071700,0,962,1,2017,0.23,1,0
45082653,0,2583,1,2017,0.01,0,1
45154459,0,615,7,2017,0.06,1,0
45188089,0,227,0,2017,0.03,0,0
45189165,0,2282,5,2017,1.12,1,0
45216094,0,865,2,2017,0.0,1,16
45247909,0,3132,1,2017,2.99,2,1
45316101,0,493,0,2017,0.05,0,3
45342358,0,878,0,2017,0.17,1,2
45389303,0,160,1,2017,0.02,1,0
45508510,0,395,1,2017,0.03,0,4
45530786,0,235,0,2017,0.06,0,1
45531415,0,1093,0,2017,0.03,0,3
45564441,0,600,1,2017,0.15,1,2
45595437,0,1508,1,2017,0.03,1,0
45606298,0,3572,8,2017,1.02,1,7
45666991,0,293,0,2017,0.25,1,16
45705771,0,90,0,2017,0.12,1,6
45779752,0,59,0,2017,0.0,0,8
45798088,0,195,0,2017,3.2,1,2
45851160,0,61,1,2017,0.44,0,3
45868824,0,492,1,2017,291.03,0,1
45883971,0,855,2,2017,0.01,0,4
45977990,0,1858,1,2017,1.1,1,0
46007679,0,1376,3,2017,1.84,1,0
46046145,0,644,1,2017,0.32,0,1
46104525,0,1532,3,2017,0.42,1,4
46156778,0,1727,2,2017,0.01,1,16
46165553,0,338,1,2017,0.51,4,0
46180432,2,1361,0,2017,0.24,1,6
46221420,0,2810,5,2017,33.79,1,0
46227823,0,317,1,2017,0.1,1,16
46234319,0,277,1,2017,0.65,1,2
46328084,0,2630,3,2017,0.02,1,0
46378102,0,1924,1,2017,2.02,1,2
46419257,0,314,0,2017,0.02,0,1
46441835,0,42,0,2017,0.03,0,3
46473823,0,1184,3,2017,0.03,2,3
46563420,0,2204,0,2017,0.02,0,3
46600863,0,4142,2,2017,3.52,0,0
46619869,0,16594,16,2017,0.07,1,16
46633377,0,1145,0,2017,0.17,0,1
46634552,0,55,-1,2017,0.04,0,1
46664241,0,1796,0,2017,0.03,0,1
46783010,0,1602,0,2017,0.06,1,0
46826218,1,193748,60,2017,0.02,0,1
46828476,0,2421,2,2017,0.02,1,0
46828790,0,558,4,2017,0.06,1,0
46847364,0,765,1,2017,38.92,1,16
46866208,0,1840,3,2017,1.35,4,3
46883334,0,1294,0,2017,0.26,1,0
46892270,0,200,-2,2017,0.02,0,4
47060877,0,4886,1,2017,0.01,6,2
47097884,0,1813,1,2017,206.77,1,16
47120126,1,2736,2,2017,2.18,1,16
47141359,0,2020,1,2017,0.0,0,0
47150576,0,380,2,2017,0.14,1,0
47260715,1,1169,1,2017,0.26,1,0
